Time,Channel A,Channel B
(ns),(V),(mV)

875.60001175,1.68297500,239.72600000
876.00001175,1.62426600,238.74750000
876.40001176,1.54598800,232.87670000
876.80001176,1.48728000,227.00590000
877.20001177,1.44814100,219.17810000
877.60001177,1.42857100,210.37180000
878.00001178,1.36986300,205.47940000
878.40001178,1.35029400,195.69470000
878.80001179,1.23287700,189.82390000
879.20001179,1.19373800,180.03910000
879.60001180,1.15459900,173.18980000
880.00001180,1.03718200,170.25440000
880.40001181,1.03718200,168.29740000
880.80001182,1.03718200,164.38350000
881.20001182,0.93933460,161.44810000
881.60001183,0.84148730,161.44810000
882.00001183,0.84148730,160.46970000
882.40001184,0.78277890,163.40510000
882.80001184,0.76320940,160.46970000
883.20001185,0.66536200,165.36200000
883.60001185,0.60665360,167.31900000
884.00001186,0.56751470,173.18980000
884.40001186,0.52837570,170.25440000
884.80001187,0.48923680,176.12520000
885.20001187,0.46966730,177.10370000
885.60001188,0.39138940,180.03910000
886.00001188,0.41095890,180.03910000
886.40001189,0.31311150,179.06070000
886.80001190,0.31311150,179.06070000
887.20001190,0.25440310,180.03910000
887.60001191,0.21526420,179.06070000
888.00001191,0.19569470,179.06070000
888.40001192,0.13698630,178.08220000
888.80001192,0.07827789,178.08220000
889.20001193,0.07827789,178.08220000
889.60001193,0.00000000,177.10370000
890.00001194,0.05870841,176.12520000
890.40001194,-0.03913894,179.06070000
890.80001195,-0.01956947,177.10370000
891.20001195,-0.05870841,180.03910000
891.60001196,-0.07827789,179.06070000
892.00001196,-0.11741680,179.06070000
892.40001197,-0.11741680,179.06070000
892.80001198,-0.15655580,180.03910000
893.20001198,-0.09784736,181.01760000
893.60001199,-0.19569470,179.06070000
894.00001199,-0.15655580,177.10370000
894.40001200,-0.21526420,178.08220000
894.80001200,-0.25440310,175.14680000
895.20001201,-0.25440310,175.14680000
895.60001201,-0.25440310,171.23290000
896.00001202,-0.27397260,169.27590000
896.40001202,-0.35225050,170.25440000
896.80001203,-0.35225050,168.29740000
897.20001203,-0.37182000,166.34050000
897.60001204,-0.43052840,165.36200000
898.00001205,-0.39138940,164.38350000
898.40001205,-0.43052840,162.42660000
898.80001206,-0.48923680,161.44810000
899.20001206,-0.45009790,161.44810000
899.60001207,-0.45009790,162.42660000
900.00001207,-0.46966730,165.36200000
900.40001208,-0.43052840,161.44810000
900.80001208,-0.48923680,163.40510000
901.20001209,-0.48923680,161.44810000
901.60001209,-0.45009790,163.40510000
902.00001210,-0.52837570,163.40510000
902.40001210,-0.54794520,163.40510000
902.80001211,-0.48923680,161.44810000
903.20001211,-0.52837570,162.42660000
903.60001212,-0.52837570,165.36200000
904.00001213,-0.52837570,166.34050000
904.40001213,-0.52837570,165.36200000
904.80001214,-0.56751470,166.34050000
905.20001214,-0.52837570,165.36200000
905.60001215,-0.54794520,168.29740000
906.00001215,-0.56751470,166.34050000
906.40001216,-0.52837570,169.27590000
906.80001216,-0.54794520,170.25440000
907.20001217,-0.56751470,168.29740000
907.60001217,-0.60665360,168.29740000
908.00001218,-0.54794520,170.25440000
908.40001218,-0.48923680,172.21130000
908.80001219,-0.58708420,172.21130000
909.20001219,-0.52837570,173.18980000
909.60001220,-0.54794520,175.14680000
910.00001221,-0.50880620,176.12520000
910.40001221,-0.52837570,174.16830000
910.80001222,-0.54794520,174.16830000
911.20001222,-0.52837570,179.06070000
911.60001223,-0.48923680,175.14680000
912.00001223,-0.46966730,176.12520000
912.40001224,-0.48923680,173.18980000
912.80001224,-0.52837570,172.21130000
913.20001225,-0.52837570,172.21130000
913.60001225,-0.46966730,172.21130000
914.00001226,-0.50880620,173.18980000
914.40001226,-0.46966730,172.21130000
914.80001227,-0.43052840,171.23290000
915.20001227,-0.46966730,172.21130000
915.60001228,-0.46966730,169.27590000
916.00001229,-0.43052840,170.25440000
916.40001229,-0.41095890,169.27590000
916.80001230,-0.43052840,172.21130000
917.20001230,-0.41095890,173.18980000
917.60001231,-0.37182000,174.16830000
918.00001231,-0.39138940,174.16830000
918.40001232,-0.35225050,175.14680000
918.80001232,-0.37182000,176.12520000
919.20001233,-0.39138940,176.12520000
919.60001233,-0.33268100,176.12520000
920.00001234,-0.37182000,178.08220000
920.40001234,-0.37182000,179.06070000
920.80001235,-0.37182000,182.97450000
921.20001235,-0.33268100,180.03910000
921.60001236,-0.33268100,180.03910000
922.00001237,-0.33268100,182.97450000
922.40001237,-0.33268100,186.88840000
922.80001238,-0.29354210,185.91000000
923.20001238,-0.31311150,182.97450000
923.60001239,-0.21526420,185.91000000
924.00001239,-0.21526420,186.88840000
924.40001240,-0.19569470,185.91000000
924.80001240,-0.25440310,187.86690000
925.20001241,-0.25440310,184.93150000
925.60001241,-0.19569470,186.88840000
926.00001242,-0.17612520,184.93150000
926.40001242,-0.15655580,185.91000000
926.80001243,-0.15655580,184.93150000
927.20001243,-0.17612520,185.91000000
927.60001244,-0.19569470,182.97450000
928.00001245,-0.09784736,183.95300000
928.40001245,-0.13698630,181.01760000
928.80001246,-0.19569470,180.03910000
929.20001246,-0.11741680,181.01760000
929.60001247,-0.09784736,180.03910000
930.00001247,-0.07827789,178.08220000
930.40001248,-0.03913894,180.03910000
930.80001248,-0.07827789,178.08220000
931.20001249,-0.11741680,177.10370000
931.60001249,-0.03913894,177.10370000
932.00001250,-0.01956947,177.10370000
932.40001250,-0.05870841,176.12520000
932.80001251,-0.03913894,177.10370000
933.20001252,0.00000000,173.18980000
933.60001252,-0.03913894,177.10370000
934.00001253,-0.03913894,177.10370000
934.40001253,-0.01956947,180.03910000
934.80001254,-0.01956947,175.14680000
935.20001254,0.05870841,177.10370000
935.60001255,0.11741680,180.03910000
936.00001255,0.03913894,178.08220000
936.40001256,0.07827789,180.03910000
936.80001256,0.01956947,180.03910000
937.20001257,0.01956947,181.01760000
937.60001257,0.07827789,181.01760000
938.00001258,0.07827789,182.97450000
938.40001258,0.07827789,182.97450000
938.80001259,0.05870841,183.95300000
939.20001260,0.07827789,182.97450000
939.60001260,0.07827789,184.93150000
940.00001261,0.09784736,185.91000000
940.40001261,0.09784736,183.95300000
940.80001262,0.13698630,188.84540000
941.20001262,0.11741680,186.88840000
941.60001263,0.13698630,188.84540000
942.00001263,0.15655580,188.84540000
942.40001264,0.11741680,189.82390000
942.80001264,0.13698630,187.86690000
943.20001265,0.19569470,189.82390000
943.60001265,0.15655580,189.82390000
944.00001266,0.13698630,190.80230000
944.40001266,0.15655580,188.84540000
944.80001267,0.13698630,189.82390000
945.20001268,0.21526420,188.84540000
945.60001268,0.21526420,188.84540000
946.00001269,0.15655580,188.84540000
946.40001269,0.17612520,189.82390000
946.80001270,0.19569470,186.88840000
947.20001270,0.23483370,189.82390000
947.60001271,0.19569470,187.86690000
948.00001271,0.15655580,187.86690000
948.40001272,0.19569470,185.91000000
948.80001272,0.21526420,186.88840000
949.20001273,0.13698630,184.93150000
949.60001273,0.21526420,186.88840000
950.00001274,0.23483370,183.95300000
950.40001274,0.25440310,183.95300000
950.80001275,0.21526420,183.95300000
